_id,TRI_FACILITY_ID,DOC_CTRL_NUM,FACILITY_NAME,STREET_ADDRESS,CITY_NAME,COUNTY_NAME,STATE_COUNTY_FIPS_CODE,STATE_ABBR,ZIP_CODE,REGION,FAC_CLOSED_IND,ASGN_FEDERAL_IND,ASGN_AGENCY,PARENT_CO_DB_NUM,PARENT_CO_NAME,STANDARDIZED_PARENT_COMPANY,EPA_REGISTRY_ID,TRADE_SECRET_IND,REPORTING_YEAR,CAS_NUM,ELEMENTAL_METAL_INCLUDED,TRI_CHEM_ID,CHEM_NAME,METAL_IND,PBT_IND,LIST_3350,CARCINOGEN,CLEAN_AIR,PRIMARY_SIC_CODE,SIC_CODES,PRIMARY_NAICS_CODE,NAICS_CODES,INDUSTRY_CODE,SRS_ID,PFAS_IND,ENVIRONMENTAL_MEDIUM,RELEASE_RANGE_CODE,REL_EST_AMT,RELEASE_NA,RELEASE_BASIS_EST_CODE,TOTAL_RELEASE
488044,15049WTSNS616HI,1300140196662,WATSON STANDARD CO HARWICK PLANT,616 HITE RD,HARWICK,ALLEGHENY,42003,PA,15049,3,0,C,,834950552,WATSON INDUSTRIES INC,WATSON INDUSTRIES INC,110007758284,0,2000,110-54-3,NA,0000110543,n-Hexane,0,0,N,N,Y,2851,2851,325520,325520,325,26740,0,AIR STACK,,,1,,
488045,15049WTSNS616HI,1300140196674,WATSON STANDARD CO HARWICK PLANT,616 HITE RD,HARWICK,ALLEGHENY,42003,PA,15049,3,0,C,,834950552,WATSON INDUSTRIES INC,WATSON INDUSTRIES INC,110007758284,0,2000,78-93-3,NA,0000078933,Methyl ethyl ketone,0,0,Y,N,N,2851,,325510,325510,325,7443,0,AIR STACK,,,1,,
488046,15049WTSNS616HI,1300140196686,WATSON STANDARD CO HARWICK PLANT,616 HITE RD,HARWICK,ALLEGHENY,42003,PA,15049,3,0,C,,834950552,WATSON INDUSTRIES INC,WATSON INDUSTRIES INC,110007758284,0,2000,108-88-3,NA,0000108883,Toluene,0,0,N,N,Y,2851,2851,325510,325510,325,25452,0,AIR STACK,,,1,,
488047,15025MRTHN1100G,1300140196989,MARATHON PETROLEUM CO - FLOREFFE PA ASPHALT TERMINAL,1100 GLASS HOUSE RD,JEFFERSON HILLS,ALLEGHENY,42003,PA,15025,3,0,C,,968393996,MARATHON PETROLEUM CORP,MARATHON PETROLEUM CORP,110025330586,0,2000,N590,NA,N590,Polycyclic aromatic compounds,0,1,N,Y,Y,5171,5171,324121,324121,324,649749,0,AIR STACK,,,1,,
488048,15025MRTHN1100G,1300140196991,MARATHON PETROLEUM CO - FLOREFFE PA ASPHALT TERMINAL,1100 GLASS HOUSE RD,JEFFERSON HILLS,ALLEGHENY,42003,PA,15025,3,0,C,,968393996,MARATHON PETROLEUM CORP,MARATHON PETROLEUM CORP,110025330586,0,2000,71-43-2,NA,0000071432,Benzene,0,0,Y,Y,Y,5171,5171,424710,424710,4247,4754,0,AIR STACK,,,0,E,187
488049,15025MRTHN1100G,1300140197005,MARATHON PETROLEUM CO - FLOREFFE PA ASPHALT TERMINAL,1100 GLASS HOUSE RD,JEFFERSON HILLS,ALLEGHENY,42003,PA,15025,3,0,C,,968393996,MARATHON PETROLEUM CORP,MARATHON PETROLEUM CORP,110025330586,0,2000,100-41-4,NA,0000100414,Ethylbenzene,0,0,N,Y,Y,5171,29515171,424710,424710,4247,19406,0,AIR STACK,,,0,E,48
488050,15025MRTHN1100G,1300140197017,MARATHON PETROLEUM CO - FLOREFFE PA ASPHALT TERMINAL,1100 GLASS HOUSE RD,JEFFERSON HILLS,ALLEGHENY,42003,PA,15025,3,0,C,,968393996,MARATHON PETROLEUM CORP,MARATHON PETROLEUM CORP,110025330586,0,2000,108-88-3,NA,0000108883,Toluene,0,0,N,N,Y,5171,29515171,424710,424710,4247,25452,0,AIR STACK,,,0,E,323
488051,15025MRTHN1100G,1300140197029,MARATHON PETROLEUM CO - FLOREFFE PA ASPHALT TERMINAL,1100 GLASS HOUSE RD,JEFFERSON HILLS,ALLEGHENY,42003,PA,15025,3,0,C,,968393996,MARATHON PETROLEUM CORP,MARATHON PETROLEUM CORP,110025330586,0,2000,95-63-6,NA,0000095636,"1,2,4-Trimethylbenzene",0,0,N,N,N,5171,29515171,424710,424710,4247,16261,0,AIR STACK,,,0,E,37
488052,15007STHWSMIDDL,1300140205954,EXXONMOBIL LUBRICANTS & PETROLEUM SPECIALTIES CO,1031 MIDDLESEX ST BAKERSTOWN PLANT,BAKERSTOWN,ALLEGHENY,42003,PA,15007,3,1,C,,001213214,EXXONMOBIL CORP,,110000818152,0,2000,N982,NA,N982,Zinc compounds,1,0,N,N,N,2992,2992,324191,324191,324,649699,0,AIR STACK,1,5,0,O,
488053,15225RSTCHNEVIL,1300140207731,SUNOCO INC. (R&M) NEVILLE ISLA ND PLANT,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,0,C,,057152217,SUNOCO INC,,110071900185,0,2000,117-81-7,NA,0000117817,Di(2-ethylhexyl) phthalate,0,0,N,Y,Y,2869,,325110,325110,325,29934,0,AIR STACK,,,0,O,223
488054,15225RSTCHNEVIL,1300140207743,SUNOCO INC. (R&M) NEVILLE ISLA ND PLANT,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,0,C,,057152217,SUNOCO INC,,110071900185,0,2000,85-44-9,NA,0000085449,Phthalic anhydride,0,0,N,N,Y,2869,,325110,325110,325,10355,0,AIR STACK,,,0,O,1955
488055,15025MRTHN1100G,1300140197031,MARATHON PETROLEUM CO - FLOREFFE PA ASPHALT TERMINAL,1100 GLASS HOUSE RD,JEFFERSON HILLS,ALLEGHENY,42003,PA,15025,3,0,C,,968393996,MARATHON PETROLEUM CORP,MARATHON PETROLEUM CORP,110025330586,0,2000,1330-20-7,NA,0001330207,Xylene (mixed isomers),0,0,Y,N,Y,5171,29515171,424710,424710,4247,84970,0,AIR STACK,,,0,E,210
488056,15007STHWSMIDDL,1300140205939,EXXONMOBIL LUBRICANTS & PETROLEUM SPECIALTIES CO,1031 MIDDLESEX ST BAKERSTOWN PLANT,BAKERSTOWN,ALLEGHENY,42003,PA,15007,3,1,C,,001213214,EXXONMOBIL CORP,,110000818152,0,2000,N010,NA,N010,Antimony compounds,1,0,N,N,Y,2992,2992,324191,324191,324,649921,0,AIR STACK,1,5,0,O,
488057,15007STHWSMIDDL,1300140205941,EXXONMOBIL LUBRICANTS & PETROLEUM SPECIALTIES CO,1031 MIDDLESEX ST BAKERSTOWN PLANT,BAKERSTOWN,ALLEGHENY,42003,PA,15007,3,1,C,,001213214,EXXONMOBIL CORP,,110000818152,0,2000,N040,NA,N040,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),3,0,N,N,N,2992,2992,324191,324191,324,649426,0,AIR STACK,1,5,0,O,
488058,15007STHWSMIDDL,1300140205966,EXXONMOBIL LUBRICANTS & PETROLEUM SPECIALTIES CO,1031 MIDDLESEX ST BAKERSTOWN PLANT,BAKERSTOWN,ALLEGHENY,42003,PA,15007,3,1,C,,001213214,EXXONMOBIL CORP,,110000818152,0,2000,67-56-1,NA,0000067561,Methanol,0,0,N,N,Y,2992,2992,324191,324191,324,4283,0,AIR STACK,,,0,M,306
488059,15225RSTCHNEVIL,1300140207756,SUNOCO INC. (R&M) NEVILLE ISLA ND PLANT,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,0,C,,057152217,SUNOCO INC,,110071900185,0,2000,108-31-6,NA,0000108316,Maleic anhydride,0,0,N,N,Y,2869,,325110,325110,325,25015,0,AIR STACK,,,0,O,0
488060,15030PTTPNPOBOX,1300140210749,PITT PENN OIL CO. LLC,426 FREEPORT RD,CREIGHTON,ALLEGHENY,42003,PA,15030,3,0,C,,027887822,INDUSTRIAL ENTERPRISES OF AMERICA INC,,110000328869,0,2000,107-21-1,NA,0000107211,Ethylene glycol,0,0,N,N,Y,2992,2992,324191,324191,324,24257,0,AIR STACK,,,0,E,960
488061,15030PTTPNPOBOX,1300140210752,PITT PENN OIL CO. LLC,426 FREEPORT RD,CREIGHTON,ALLEGHENY,42003,PA,15030,3,0,C,,027887822,INDUSTRIAL ENTERPRISES OF AMERICA INC,,110000328869,0,2000,67-56-1,NA,0000067561,Methanol,0,0,N,N,Y,2992,2992,324191,324191,324,4283,0,AIR STACK,,,0,E,13480
488062,15136PTTSBBUILD,1300140217922,PITTSBURGH ANNEALING BOX CO,MCKEES ROCKS INDUSTRIALL ENTERPRISES BUILDING 40 N,MC KEES ROCKS,ALLEGHENY,42003,PA,15136,3,0,C,,,NA,,110000603384,0,2000,7440-47-3,NA,0007440473,Chromium,1,0,Y,N,Y,3443,,332313,332313,332,150060,0,AIR STACK,,,1,,
488063,15136PTTSBBUILD,1300140217934,PITTSBURGH ANNEALING BOX CO,MCKEES ROCKS INDUSTRIALL ENTERPRISES BUILDING 40 N,MC KEES ROCKS,ALLEGHENY,42003,PA,15136,3,0,C,,,NA,,110000603384,0,2000,7440-02-0,NA,0007440020,Nickel,1,0,Y,Y,Y,3443,,332313,332313,332,149674,0,AIR STACK,,,1,,
488064,15136PTTSBBUILD,1300140217946,PITTSBURGH ANNEALING BOX CO,MCKEES ROCKS INDUSTRIALL ENTERPRISES BUILDING 40 N,MC KEES ROCKS,ALLEGHENY,42003,PA,15136,3,0,C,,,NA,,110000603384,0,2000,7439-96-5,NA,0007439965,Manganese,1,0,N,N,Y,3443,,332313,332313,332,149625,0,AIR STACK,,,1,,
488065,15201SNCNC5733B,1300140218811,SUNOCO PARTNERS MARKETING & TERMINALS L. P. PITTSBURGH TERM,5733 BUTLER ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,064717981,SUNOCO PARTNERS MARKETING & TERMINALS LP,,110064194107,0,2000,95-63-6,NA,0000095636,"1,2,4-Trimethylbenzene",0,0,N,N,N,5171,5171,424710,424710,4247,16261,0,AIR STACK,,,0,E,2454
488066,15201SNCNC5733B,1300140218823,SUNOCO PARTNERS MARKETING & TERMINALS L. P. PITTSBURGH TERM,5733 BUTLER ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,064717981,SUNOCO PARTNERS MARKETING & TERMINALS LP,,110064194107,0,2000,71-43-2,NA,0000071432,Benzene,0,0,Y,Y,Y,5171,5171,424710,424710,4247,4754,0,AIR STACK,,,0,E,76
488067,15201SNCNC5733B,1300140218835,SUNOCO PARTNERS MARKETING & TERMINALS L. P. PITTSBURGH TERM,5733 BUTLER ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,064717981,SUNOCO PARTNERS MARKETING & TERMINALS LP,,110064194107,0,2000,191-24-2,NA,0000191242,"Benzo[g,h,i]perylene",0,1,N,N,Y,5171,5171,424710,424710,4247,40576,0,AIR STACK,,,0,E,0.0011681
488068,15201SNCNC5733B,1300140218847,SUNOCO PARTNERS MARKETING & TERMINALS L. P. PITTSBURGH TERM,5733 BUTLER ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,064717981,SUNOCO PARTNERS MARKETING & TERMINALS LP,,110064194107,0,2000,98-82-8,NA,0000098828,Cumene,0,0,N,Y,Y,5171,5171,424710,424710,4247,18309,0,AIR STACK,,,0,E,3
488069,15201SNCNC5733B,1300140218850,SUNOCO PARTNERS MARKETING & TERMINALS L. P. PITTSBURGH TERM,5733 BUTLER ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,064717981,SUNOCO PARTNERS MARKETING & TERMINALS LP,,110064194107,0,2000,110-82-7,NA,0000110827,Cyclohexane,0,0,N,N,N,5171,5171,424710,424710,4247,27003,0,AIR STACK,,,0,E,101
488070,15201SNCNC5733B,1300140218862,SUNOCO PARTNERS MARKETING & TERMINALS L. P. PITTSBURGH TERM,5733 BUTLER ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,064717981,SUNOCO PARTNERS MARKETING & TERMINALS LP,,110064194107,0,2000,100-41-4,NA,0000100414,Ethylbenzene,0,0,N,Y,Y,5171,5171,424710,424710,4247,19406,0,AIR STACK,,,0,E,28
488071,15056HSSYC100WA,1300140291511,LIBERTAS COPPER LLC,100 WASHINGTON ST,LEETSDALE,ALLEGHENY,42003,PA,15056,3,0,C,,,NA,,110000328994,0,2000,7439-92-1,NA,0007439921,Lead,1,1,Y,Y,N,3351,3351,331423,331423,331,149583,0,AIR STACK,,,0,M,620
488072,15017GNRLLMAYER,1300140293085,GE CO. BRIDGEVILLE GLASS PLANT,540 MAYER ST,BRIDGEVILLE,ALLEGHENY,42003,PA,15017,3,2,C,,001367960,GENERAL ELECTRIC CO (GE CO),GENERAL ELECTRIC CO (GE CO),110000328752,0,2000,N420,NA,N420,Lead compounds,1,1,Y,N,Y,3229,3229,327212,327212,327,650002,0,AIR STACK,,,0,E,8268
488073,15017GNRLLMAYER,1300140293097,GE CO. BRIDGEVILLE GLASS PLANT,540 MAYER ST,BRIDGEVILLE,ALLEGHENY,42003,PA,15017,3,2,C,,001367960,GENERAL ELECTRIC CO (GE CO),GENERAL ELECTRIC CO (GE CO),110000328752,0,2000,N982,NA,N982,Zinc compounds,1,0,N,N,N,3229,3229,327212,327212,327,649699,0,AIR STACK,1,5,0,O,
488074,15201SNCNC5733B,1300140218874,SUNOCO PARTNERS MARKETING & TERMINALS L. P. PITTSBURGH TERM,5733 BUTLER ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,064717981,SUNOCO PARTNERS MARKETING & TERMINALS LP,,110064194107,0,2000,1634-04-4,NA,0001634044,Methyl tert-butyl ether,0,0,N,N,Y,5171,5171,424710,424710,4247,89870,0,AIR STACK,,,0,E,41
488075,15201SNCNC5733B,1300140218886,SUNOCO PARTNERS MARKETING & TERMINALS L. P. PITTSBURGH TERM,5733 BUTLER ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,064717981,SUNOCO PARTNERS MARKETING & TERMINALS LP,,110064194107,0,2000,110-54-3,NA,0000110543,n-Hexane,0,0,N,N,Y,5171,5171,424710,424710,4247,26740,0,AIR STACK,,,0,E,253
488076,15201SNCNC5733B,1300140218898,SUNOCO PARTNERS MARKETING & TERMINALS L. P. PITTSBURGH TERM,5733 BUTLER ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,064717981,SUNOCO PARTNERS MARKETING & TERMINALS LP,,110064194107,0,2000,91-20-3,NA,0000091203,Naphthalene,0,0,N,Y,Y,5171,5171,424710,424710,4247,13326,0,AIR STACK,,,0,E,1
488077,15201SNCNC5733B,1300140218900,SUNOCO PARTNERS MARKETING & TERMINALS L. P. PITTSBURGH TERM,5733 BUTLER ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,064717981,SUNOCO PARTNERS MARKETING & TERMINALS LP,,110064194107,0,2000,N590,NA,N590,Polycyclic aromatic compounds,0,1,N,Y,Y,5171,5171,424710,424710,4247,649749,0,AIR STACK,,,0,E,1.474454
488078,15201SNCNC5733B,1300140218912,SUNOCO PARTNERS MARKETING & TERMINALS L. P. PITTSBURGH TERM,5733 BUTLER ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,064717981,SUNOCO PARTNERS MARKETING & TERMINALS LP,,110064194107,0,2000,108-88-3,NA,0000108883,Toluene,0,0,N,N,Y,5171,5171,424710,424710,4247,25452,0,AIR STACK,,,0,E,184
488079,15201SNCNC5733B,1300140218924,SUNOCO PARTNERS MARKETING & TERMINALS L. P. PITTSBURGH TERM,5733 BUTLER ST,PITTSBURGH,ALLEGHENY,42003,PA,15201,3,0,C,,064717981,SUNOCO PARTNERS MARKETING & TERMINALS LP,,110064194107,0,2000,1330-20-7,NA,0001330207,Xylene (mixed isomers),0,0,Y,N,Y,5171,5171,424710,424710,4247,84970,0,AIR STACK,,,0,E,200
488080,15044MLMPY22FRO,1300140219419,MELAMPY MANUFACTURING CO,22 FRONTIER DR,GIBSONIA,ALLEGHENY,42003,PA,15044,3,0,C,,055403752,STANDARD CAR TRUCK,,110000328930,0,2000,7440-02-0,NA,0007440020,Nickel,1,0,Y,Y,Y,3499,3499,335929,335929,335,149674,0,AIR STACK,,,1,,
488081,15044MLMPY22FRO,1300140219421,MELAMPY MANUFACTURING CO,22 FRONTIER DR,GIBSONIA,ALLEGHENY,42003,PA,15044,3,0,C,,055403752,STANDARD CAR TRUCK,,110000328930,0,2000,7440-47-3,NA,0007440473,Chromium,1,0,Y,N,Y,3499,3499,335929,335929,335,150060,0,AIR STACK,,,1,,
488082,15030PPGNDRTE28,1300140228495,PITTSBURGH GLASS WORKS CREIGHTON,150 FERRY ST,CREIGHTON,ALLEGHENY,42003,PA,15030,3,1,C,,028117104,LKQ CORP (DE),LKQ CORP (DE),110000328850,0,2000,N982,NA,N982,Zinc compounds,1,0,N,N,N,3231,3231,327215,327215,327,649699,0,AIR STACK,,,1,,
488083,15020SNCCHBUNOL,1300140231263,UNIVAR SOLUTIONS USA - BUNOLA BRANCH,328 BUNOLA RIVER RD,BUNOLA,ALLEGHENY,42003,PA,15020,3,0,C,,028968691,UNIVAR SOLUTIONS USA LLC,,110000603357,0,2000,7782-50-5,NA,0007782505,Chlorine,0,0,N,N,Y,5169,5169,424690,424690,4246,154328,0,AIR STACK,,,1,,
488084,15020SNCCHBUNOL,1300140231275,UNIVAR SOLUTIONS USA - BUNOLA BRANCH,328 BUNOLA RIVER RD,BUNOLA,ALLEGHENY,42003,PA,15020,3,0,C,,028968691,UNIVAR SOLUTIONS USA LLC,,110000603357,0,2000,107-21-1,NA,0000107211,Ethylene glycol,0,0,N,N,Y,5169,5169,424690,424690,4246,24257,0,AIR STACK,1,5,0,O,
488085,15225KSMSC200NE,1300140237621,KOSMOS CEMENT CO,200 NEVILLE RD,PITTSBURGH,ALLEGHENY,42003,PA,15225,3,0,C,,,NA,,110001100175,0,2000,N150,NA,N150,Dioxin and dioxin-like compounds,0,1,N,Y,Y,3241,3241,327310,327310,327,755371,0,AIR STACK,,,0,E,1.08
488086,15275SHNDN171IN,1300140269566,THERMO FISHER SCIENTIFIC,171 INDUSTRY DR,PITTSBURGH,ALLEGHENY,42003,PA,15275,3,1,C,,001408673,THERMO FISHER SCIENTIFIC INC,THERMO FISHER SCIENTIFIC INC,110000329779,0,2000,67-56-1,NA,0000067561,Methanol,0,0,N,N,Y,2835,,325998,325998,325,4283,0,AIR STACK,,,1,,
488087,15017CYTMPMAYER,1300140270721,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,600 MAYER ST,BRIDGEVILLE,ALLEGHENY,42003,PA,15017,3,0,C,,,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,110000328743,0,2000,N090,NA,N090,Chromium compounds (except for chromite ore mined in the Transvaal Region),1,0,Y,N,Y,3312,3312,331221,331221,331,649475,0,AIR STACK,3,255,0,O,
488088,15017CYTMPMAYER,1300140270733,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,600 MAYER ST,BRIDGEVILLE,ALLEGHENY,42003,PA,15017,3,0,C,,,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,110000328743,0,2000,N495,NA,N495,Nickel compounds,1,0,Y,Y,Y,3312,3312,331221,331221,331,650036,0,AIR STACK,3,255,0,O,
488089,15017CYTMPMAYER,1300140270745,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,600 MAYER ST,BRIDGEVILLE,ALLEGHENY,42003,PA,15017,3,0,C,,,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,110000328743,0,2000,N450,NA,N450,Manganese compounds,1,0,N,N,Y,3312,3312,331221,331221,331,650010,0,AIR STACK,3,255,0,O,
488090,15051MDRDNMEDRA,1300140279959,MEDRAD INC,1 MEDRAD DR,INDIANOLA,ALLEGHENY,42003,PA,15051,3,0,C,,064960248,BAYER GROUP,,110000328967,0,2000,75-21-8,NA,0000075218,Ethylene oxide,0,0,N,Y,Y,3841,3841,339112,339112,339,5405,0,AIR STACK,4,749.5,0,E,
488091,15051MDRDNMEDRA,1300140279961,MEDRAD INC,1 MEDRAD DR,INDIANOLA,ALLEGHENY,42003,PA,15051,3,0,C,,064960248,BAYER GROUP,,110000328967,0,2000,2837-89-0,NA,0002837890,"2-Chloro-1,1,1,2-tetrafluoroethane (HCFC-124)",0,0,N,N,N,3841,3841,339112,339112,339,107920,0,AIR STACK,,,0,C,5680
488092,15056HSSYC100WA,1300140291497,LIBERTAS COPPER LLC,100 WASHINGTON ST,LEETSDALE,ALLEGHENY,42003,PA,15056,3,0,C,,,NA,,110000328994,0,2000,7440-50-8,NA,0007440508,Copper,1,0,N,N,N,3351,3351,331423,331423,331,150086,0,AIR STACK,,,0,M,4300
488093,15056HSSYC100WA,1300140291509,LIBERTAS COPPER LLC,100 WASHINGTON ST,LEETSDALE,ALLEGHENY,42003,PA,15056,3,0,C,,,NA,,110000328994,0,2000,7440-02-0,NA,0007440020,Nickel,1,0,Y,Y,Y,3351,3351,331423,331423,331,149674,0,AIR STACK,3,255,0,M,
488094,15017CYTMPMAYER,1300140270758,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,600 MAYER ST,BRIDGEVILLE,ALLEGHENY,42003,PA,15017,3,0,C,,,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,110000328743,0,2000,N100,NA,N100,Copper compounds,1,0,N,N,N,3312,3312,331221,331221,331,649491,0,AIR STACK,3,255,0,O,
488095,15017CYTMPMAYER,1300140270760,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,600 MAYER ST,BRIDGEVILLE,ALLEGHENY,42003,PA,15017,3,0,C,,,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,110000328743,0,2000,1313-27-5,NA,0001313275,Molybdenum trioxide,2,0,N,Y,N,3312,3312,331221,331221,331,82800,0,AIR STACK,,,1,,
488096,15017CYTMPMAYER,1300140270772,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,600 MAYER ST,BRIDGEVILLE,ALLEGHENY,42003,PA,15017,3,0,C,,,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,110000328743,0,2000,N096,NA,N096,Cobalt compounds,1,0,N,Y,Y,3312,3312,331112,331112,331,649970,0,AIR STACK,3,255,0,O,
488097,15017GNRLLMAYER,1300140293061,GE CO. BRIDGEVILLE GLASS PLANT,540 MAYER ST,BRIDGEVILLE,ALLEGHENY,42003,PA,15017,3,2,C,,001367960,GENERAL ELECTRIC CO (GE CO),GENERAL ELECTRIC CO (GE CO),110000328752,0,2000,N010,NA,N010,Antimony compounds,1,0,N,N,Y,3229,3229,327212,327212,327,649921,0,AIR STACK,,,0,E,664
488098,15017GNRLLMAYER,1300140293073,GE CO. BRIDGEVILLE GLASS PLANT,540 MAYER ST,BRIDGEVILLE,ALLEGHENY,42003,PA,15017,3,2,C,,001367960,GENERAL ELECTRIC CO (GE CO),GENERAL ELECTRIC CO (GE CO),110000328752,0,2000,N040,NA,N040,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),3,0,N,N,N,3229,3229,327212,327212,327,649426,0,AIR STACK,3,255,0,O,
488099,15017GNRLLMAYER,1300140293109,GE CO. BRIDGEVILLE GLASS PLANT,540 MAYER ST,BRIDGEVILLE,ALLEGHENY,42003,PA,15017,3,2,C,,001367960,GENERAL ELECTRIC CO (GE CO),GENERAL ELECTRIC CO (GE CO),110000328752,0,2000,N495,NA,N495,Nickel compounds,1,0,Y,Y,Y,3229,3229,327212,327212,327,650036,0,AIR STACK,,,0,E,305
488100,15024CHSWCPITTS,1300140295041,CHESWICK PLANT ENVIRONMENTAL REDEVELOPMENT GROUP LLC,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,,NA,,110056969641,0,2000,N458,NA,N458,Mercury compounds,1,1,Y,N,Y,4911,,221112,221112,2211,650028,0,AIR STACK,,,0,E,205
488101,15024CHSWCPITTS,1300140295054,CHESWICK PLANT ENVIRONMENTAL REDEVELOPMENT GROUP LLC,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,,NA,,110056969641,0,2000,N150,NA,N150,Dioxin and dioxin-like compounds,0,1,N,Y,Y,4911,,221112,221112,2211,755371,0,AIR STACK,,,0,E,2.03
488102,15024CHSWCPITTS,1300140295066,CHESWICK PLANT ENVIRONMENTAL REDEVELOPMENT GROUP LLC,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,,NA,,110056969641,0,2000,N770,NA,N770,Vanadium compounds,1,0,N,N,N,4911,,221112,221112,2211,755389,0,AIR STACK,,,0,E,365
488103,15024CHSWCPITTS,1300140295078,CHESWICK PLANT ENVIRONMENTAL REDEVELOPMENT GROUP LLC,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,,NA,,110056969641,0,2000,N020,NA,N020,Arsenic compounds,1,0,N,Y,Y,4911,,221112,221112,2211,649418,0,AIR STACK,,,0,E,540
488104,15024CHSWCPITTS,1300140295080,CHESWICK PLANT ENVIRONMENTAL REDEVELOPMENT GROUP LLC,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,,NA,,110056969641,0,2000,N040,NA,N040,Barium compounds (except for barium sulfate (CAS No. 7727-43-7)),3,0,N,N,N,4911,,221112,221112,2211,649426,0,AIR STACK,,,0,E,463
488105,15024CHSWCPITTS,1300140295092,CHESWICK PLANT ENVIRONMENTAL REDEVELOPMENT GROUP LLC,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,,NA,,110056969641,0,2000,N090,NA,N090,Chromium compounds (except for chromite ore mined in the Transvaal Region),1,0,Y,N,Y,4911,,221112,221112,2211,649475,0,AIR STACK,,,0,E,340
488106,15024CHSWCPITTS,1300140295104,CHESWICK PLANT ENVIRONMENTAL REDEVELOPMENT GROUP LLC,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,,NA,,110056969641,0,2000,N100,NA,N100,Copper compounds,1,0,N,N,N,4911,,221112,221112,2211,649491,0,AIR STACK,,,0,E,194
488107,15024CHSWCPITTS,1300140295116,CHESWICK PLANT ENVIRONMENTAL REDEVELOPMENT GROUP LLC,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,,NA,,110056969641,0,2000,N450,NA,N450,Manganese compounds,1,0,N,N,Y,4911,,221112,221112,2211,650010,0,AIR STACK,,,0,E,640
488108,15024CHSWCPITTS,1300140295128,CHESWICK PLANT ENVIRONMENTAL REDEVELOPMENT GROUP LLC,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,,NA,,110056969641,0,2000,N495,NA,N495,Nickel compounds,1,0,Y,Y,Y,4911,,221112,221112,2211,650036,0,AIR STACK,,,0,E,362
488109,15024CHSWCPITTS,1300140295130,CHESWICK PLANT ENVIRONMENTAL REDEVELOPMENT GROUP LLC,PITTSBURGH & PORTER ST,SPRINGDALE,ALLEGHENY,42003,PA,15144,3,0,C,,,NA,,110056969641,0,2000,N982,NA,N982,Zinc compounds,1,0,N,N,N,4911,,221112,221112,2211,649699,0,AIR STACK,,,0,E,781
